HS_CODE,COMMODITY_DESC,GEOGRAPHY_CODE,GEOGRAPHY_DESC,ATTRIBUTE_DESC,ATTRIBUTE_UNIT,YEAR_ID,TIMEPERIOD_ID,AMOUNT
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2015,8,16918891
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2015,9,15873278
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2015,10,3774160
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2015,11,2214103
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2015,12,2003711
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2016,1,496198
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2016,2,156435
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2016,3,854433
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",5700,China (Mainland),US Export,VLU,2016,4,1725258
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,1,307590
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,2,82453
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,3,192058
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,5,158033
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,6,336722
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,7,3593288
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,8,30739908
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,9,26643018
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,10,7512350
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,11,1202838
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2015,12,1307608
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2016,1,789765
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2016,2,618126
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,QTY,2016,4,50130
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,1,882282
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,2,164550
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,3,581600
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,5,506032
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,6,986204
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,7,9178166
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,8,74424073
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,9,60698824
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,10,17885861
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,11,2947936
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2015,12,3324645
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2016,1,1723706
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2016,2,1467024
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",5700,China (Mainland),US Export,VLU,2016,4,119006
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,4,47981
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,5,9917
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,6,43532
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,9,3729
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,10,61478
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,11,155992
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2015,12,98958
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,QTY,2016,1,38240
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,4,164091
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,5,27964
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,6,268022
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,9,13520
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,10,296500
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,11,424990
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2015,12,274385
303120052,"COHO (SILVER) SALMON (ONCORHYNCHUS KISUTCH), FROZEN, EXCEPT FILLETS, LIVERS AND ",5700,China (Mainland),US Export,VLU,2016,1,130805
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,QTY,2015,5,17780
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,QTY,2015,6,13894
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,QTY,2015,8,22543
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,QTY,2015,9,14625
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,QTY,2015,12,31674
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,VLU,2015,5,142200
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,VLU,2015,6,80228
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,VLU,2015,8,171465
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,VLU,2015,9,64480
304810000,"PACIFIC SALMON FILLETS, FROZEN",5700,China (Mainland),US Export,VLU,2015,12,215041
306160003,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) LE",5700,China (Mainland),US Export,QTY,2015,5,26082
306160003,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) LE",5700,China (Mainland),US Export,QTY,2016,2,776
306160003,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) LE",5700,China (Mainland),US Export,VLU,2015,5,306000
306160003,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) LE",5700,China (Mainland),US Export,VLU,2016,2,9100
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,QTY,2015,4,5245
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,QTY,2015,6,952
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,QTY,2015,7,309
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,QTY,2015,12,11902
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,VLU,2015,4,55080
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,VLU,2015,6,10000
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,VLU,2015,7,3250
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",5700,China (Mainland),US Export,VLU,2015,12,125000
306160018,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89",5700,China (Mainland),US Export,VLU,2015,5,121000
306160018,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89",5700,China (Mainland),US Export,VLU,2015,6,151942
306160018,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89",5700,China (Mainland),US Export,VLU,2015,7,65585
306160018,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89",5700,China (Mainland),US Export,VLU,2015,8,676511
306160018,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89",5700,China (Mainland),US Export,VLU,2015,9,914511
306170018,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89-110 PER KG",5700,China (Mainland),US Export,QTY,2016,1,11927
306170018,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 89-110 PER KG",5700,China (Mainland),US Export,VLU,2016,1,90800
306170024,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 133-154 PER K",5700,China (Mainland),US Export,QTY,2015,6,68080
306170024,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 133-154 PER K",5700,China (Mainland),US Export,QTY,2015,12,163729
306170024,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 133-154 PER K",5700,China (Mainland),US Export,VLU,2015,6,633000
306170024,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 133-154 PER K",5700,China (Mainland),US Export,VLU,2015,12,1219905
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,1,62494
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,2,128729
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,3,112681
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,4,98004
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,5,69312
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,6,18151
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,7,8715
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,8,5555
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,9,750
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,10,650
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,11,100
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2015,12,18008
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2016,1,282
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2016,2,36653
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2016,3,20368
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,QTY,2016,4,600
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,1,1255334
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,2,2480839
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,3,2274599
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,4,2089462
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,5,1406801
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,6,332857
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,7,194142
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,8,104583
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,9,22500
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,10,19500
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,11,3000
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2015,12,375226
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2016,1,5541
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2016,2,822359
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2016,3,408268
306260000,"COLD-WATER SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED",5700,China (Mainland),US Export,VLU,2016,4,21000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2015,6,6552
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2015,7,1028
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2015,8,560
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2015,9,5460
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2015,11,10920
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2015,12,15288
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2016,1,3276
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2016,2,2182
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,QTY,2016,3,2182
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2015,6,156000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2015,7,22200
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2015,8,8000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2015,9,132000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2015,11,264000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2015,12,364000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2016,1,78000
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2016,2,72720
306270000,"SHRIMPS AND PRAWNS, INCLUDING IN SHELL, FRESH, CHILLED, DRIED, SALTED OR IN BRIN",5700,China (Mainland),US Export,VLU,2016,3,72720
1605210500,SHRIMP AND PRAWN PRODUCTS CONTAINING FISH MEAT; PREPARED MEALS NOT IN AIRTIGHT C,5700,China (Mainland),US Export,QTY,2016,3,447
1605210500,SHRIMP AND PRAWN PRODUCTS CONTAINING FISH MEAT; PREPARED MEALS NOT IN AIRTIGHT C,5700,China (Mainland),US Export,QTY,2016,4,2000
1605210500,SHRIMP AND PRAWN PRODUCTS CONTAINING FISH MEAT; PREPARED MEALS NOT IN AIRTIGHT C,5700,China (Mainland),US Export,VLU,2016,3,3393
1605210500,SHRIMP AND PRAWN PRODUCTS CONTAINING FISH MEAT; PREPARED MEALS NOT IN AIRTIGHT C,5700,China (Mainland),US Export,VLU,2016,4,21384
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,QTY,2015,1,6107
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,QTY,2015,7,15448
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,QTY,2015,11,7883
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,QTY,2015,12,11332
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,QTY,2016,1,1394
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,VLU,2015,1,53175
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,VLU,2015,7,176550
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,VLU,2015,11,68640
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,VLU,2015,12,98659
1605211025,"SHRIMPS AND PRAWNS, PREPARED, FROZEN, NESOI",5700,China (Mainland),US Export,VLU,2016,1,12134
1605211045,"SHRIMPS AND PRAWNS, PREPARED OR PRESERVED, NOT IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,5,5040
1605211045,"SHRIMPS AND PRAWNS, PREPARED OR PRESERVED, NOT IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2016,3,150
1605211045,"SHRIMPS AND PRAWNS, PREPARED OR PRESERVED, NOT IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,VLU,2015,5,54482
1605211045,"SHRIMPS AND PRAWNS, PREPARED OR PRESERVED, NOT IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,VLU,2016,3,5250
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,2,2912
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,3,4499
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,4,4400
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,5,2338
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,6,910
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,7,1460
1605291045,"SHRIMPS AND PRAWNS, NOT FROZEN, IN AIRTIGHT CONTAINERS, NESOI",5700,China (Mainland),US Export,QTY,2015,8,1690
